movie_id,title,rating,total_ratings,directors,actors,screenwriters,release_date,genres,countries,languages,runtime,summary,link,poster,tags
25704588,不求上进的玉子,7.3,43200,山下敦弘,"前田敦子, 康巢恩, 铃木庆一, 中村久美, 富田靖子",向井康介,2013-11-23,喜剧,日本,日语,78分钟,出生在甲府一座平凡小镇的坂井玉子（前田敦子 饰），完成了东京的大学学业后返回故乡，成为终日懒散度日、百无聊赖的家里蹲。玉子的父亲善次（康すおん 饰）经营一家体育用品专卖店，他早年和妻子离婚，长女出嫁有了自己的生活，日常里善次和这个23岁还赖在家中的小女儿相依为命，虽然对玉子穷发牢骚与五体不勤的人生作派颇有微词，却似乎又甘愿为了女儿做牛做马。经营、洗衣、做饭，善次马不停蹄，而另一边的玉子看漫画、睡懒觉、吃剩饭、发呆，活在自己的小世界中。春夏秋冬，四季流转，父女俩习惯了如此寡然无味的相处，期待生活有所转机的同时，也静静注视着周遭一切的自然消亡…… 本片荣获2013年电影旬报十佳影片第九名。,https://movie.douban.com/subject/25704588/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2164912258.webp,
1455849,鬼来电,7.0,38383,三池崇史,"柴崎幸, 堤真一, 吹石一惠, 岸谷五朗, 永田杏奈",秋元康,2003-11-03,"悬疑, 恐怖",日本,日语 / 英语,112分钟,手机里传来陌生的铃声，呼叫人竟是自己的名字，另一端传来不知所谓的留言内容，但那毫无疑问的是自己的声音，这是怎么回事？ “鬼来电”悄悄在高校学生中蔓延开来，一旦接到鬼来电，必然在电话所预言的时间内悲惨死去。由美（柴咲コウ饰）的好友阳子、研二、夏美先后惨死，由美有心挽救好友们的生命，却爱莫能助。 山下（堤真一饰）的妹妹早先亦死于这通电话，他企图帮助由美一起企图揭开真相，可很快，由美也收到了鬼来电……,https://movie.douban.com/subject/1455849/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513749980.webp,
27045615,未来的未来,6.6,38396,细田守,"上白石萌歌, 黑木华, 星野源, 麻生久美子, 吉原光夫",细田守,2020-11-06,"动画, 奇幻",日本,日语 / 英语 / 法语 / 俄语 / 汉语普通话,98分钟,东京的宁静角落，生活着一个幸福快乐的三口之家。而今，这户人家即将迎来新的成员。十月怀胎，一朝分娩，再为人母的女主人（麻生久美子 配音）怀抱着襁褓中的女儿，在丈夫（星野源 配音）的陪伴下回到家中。因为数日未见，他们的儿子小君（上白石萌歌 配音）既难过又兴奋，而当他看到可爱 萌萌的妹妹时，又充满了欣喜与好奇。可是好久不长，仿佛突然之间，爸爸妈妈将全部的注意力都转移到小妹妹身上，似乎完全忽视了小君的存在。当妈妈外出工作时，爸爸愈加无暇他顾。生气，失落，难过，种种情愫困扰着小君，他对妹妹大发脾气，对爸爸妈妈感到失望。偏偏在这个时候，来自未来的妹妹未来（黑木华 配音）出现在这个“小哥哥”的面前。 以此为契机，小君经历了一段又一段难忘的时空之旅……,https://movie.douban.com/subject/27045615/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2623809782.webp,
27017278,夏目友人帐 第五季 特别篇 游戏盛宴,9.4,18348,大森贵弘,"神谷浩史, 井上和彦, 木村良平, 松山鹰志, 下崎纮史",大野木宽,2017-04-26,"动画, 短片",日本,日语,24分钟,收录于BD&DVD第5卷中。,https://movie.douban.com/subject/27017278/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2455096331.webp,
30274965,海兽之子,6.5,36387,渡边步,"芦田爱菜, 石桥阳彩, 浦上晟周, 森崎温, 稻垣吾郎",木之花咲,2020-11-20,"动画, 奇幻, 冒险",日本,日语,111分钟,偶遇到神秘少年“海”（石桥阳彩配）和“空”（浦上晟周配）的这个炎炎夏天，是琉花（芦田爱菜配）暑期的正式开始。天真无邪的“海”，看透一切的“空”，海洋馆里发光的鱼群，对琉花来说都像是一场浪漫的约定如期而至。,https://movie.douban.com/subject/30274965/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2624335616.webp,
25938113,火影忍者剧场版：终章,7.7,30865,小林常夫,"竹内顺子, 水树奈奈, 福山润, 中村千绘, 森久保祥太郎",岸本齐史,2014-12-06,"喜剧, 动作, 动画, 冒险",日本,日语 / 英语,111分钟,第四次忍界大战结束的两年后，此时此刻的漩涡鸣人（竹内顺子 配音）早已成为盖世英雄一般的人物，无论他走到哪里都受到女孩子和小朋友的喜爱与追捧，他似乎也有其享受这样喧嚣欢闹的氛围。与之相对，壁花小姐日向雏田（水树奈奈 配音）则始终站在角落里，默默注视着这个她喜欢了多年的男孩子。雏田亲手为鸣人织了围巾，怎奈无法鼓足勇气交给对方，喜欢的话语更难以说出口。某个夜晚，雏田的妹妹花火（浅井清己 配音）遭到不明身份之人劫持，带火的陨石则落在附近的山坡之上。为了救回花火，阻止地球毁灭，鸣人、雏田、小樱（中村千绘 配音）、鹿丸（森久保祥太郎 配音）和佐井奉命前去调查舍人（福山润 配音）的真身。在此过程中，鸣人不小心知晓了雏田的心意…… 本片情节介乎《火影忍者》漫画699话和700话之间,https://movie.douban.com/subject/25938113/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2204929585.webp,
3259956,赌博默示录,7.2,42836,佐藤东弥,"藤原龙也, 天海祐希, 香川照之, 山本太郎, 光石研",大森美香,2009-10-10,剧情,日本,日语,129分钟,已经奔三的伊藤开司（藤原龙也 饰）做着无聊乏味的便利店员工作，对财富的渴望换来的不过是些无奈失落。某日，一位名叫远藤澟子（天海佑希 饰）的女人带领手下找到伊藤，要求他作为担保人偿还巨额高利贷债务。拮据的伊藤无力清债，只得按照远藤的建议登上“希望号”赌船奋力一搏。但在上船的那一刻起，伊藤以及其他众多同病相连的所谓“失败者”便陷入了巨大财富帝国的圈套。在赌博游戏中失败的伊藤众人，从此沦为帝国的奴隶，日日在地下工程中劳作，以期有朝一日能够脱离债务重返自由。帝国主管利川根（香川照之 饰）等人冷血无情，用尽招数榨取奴隶价值，不堪忍受剥削的伊藤最终选择了九死一生的“勇者之路”，用生命为赌注向利川根发起挑战…… 本片根据著名同名漫画改编。,https://movie.douban.com/subject/3259956/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2200768775.webp,
4217426,大奥,7.1,40760,金子文纪,"二宫和也, 柴崎幸, 大仓忠义, 堀北真希, 玉木宏",高桥奈津子,2010-10-01,"剧情, 同性",日本,日语,116分钟,18世纪初，日本正处于德川幕府统治时期。是时一种名为“赤面疱疮”的恶疾在岛内流行，患病者无一例外皆为男性，此恶疾顽固难治，致令死亡人数不断攀升，更令日本国内男女比例严重失调。居住在江户的旗本武士水野家家境贫困，为帮父母缓解压力，19岁的少年武士祐之进（二宫和也 饰）作别青梅竹马阿信（堀北真希 饰），决然前往大奥供职。由于男性稀少，大奥成为了各色美男的天下。这群男人为了权力和地位乃至将军的宠幸争风吃醋，明争暗斗，与女子不遑多让。不久，新任将军吉宗公（柴咲コウ 饰）入住江户，男性后宫由此再起波澜…… 本片根据よしながふみ的同名少女漫画改编。,https://movie.douban.com/subject/4217426/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p781790774.webp,
2158222,歪小子斯科特对抗全世界,7.1,40887,埃德加·赖特,"迈克尔·塞拉, 玛丽·伊丽莎白·温斯特德, 萨特亚·布哈巴哈, 基南·卡尔金, 安娜·肯德里克",迈克尔·巴考尔,2010-08-13,"喜剧, 动作, 爱情, 奇幻",美国 / 英国 / 加拿大 / 日本,英语,112分钟,梦想成为歌手的摇滚青年斯科特（迈克尔·塞拉 Michael Cera 饰）有一支乐队几个死党和一段不堪回首的恋情，他深爱的前女友安维·亚当斯（布丽·拉尔森 Brie Larson 饰）被自己崇拜的同行横刀夺爱。正当悲观的他陷入了深深的感情阴影中无法自拔时，高中生少女奈福斯·周（爱伦·王 Ellen Wong 饰）和梦中情人拉蒙娜·花（玛丽·伊丽莎白·文斯蒂德 Mary Elizabeth Winstead 饰）同时出现在了他的眼前。斯科特对花一见钟情，但令他没有想到的是，他必须先打败她的7个邪恶前男友，才能得到花的芳心。而此时，安维·亚当斯的归来和奈福斯·周的乱入又为这看似不可能完成的任务增加了难度。 影片使用了例如主角三条命、打BOSS升级掉金币、战败重新读档等经典的格斗游戏桥段，使得整个电影充斥着浓浓的漫画风格，游戏爱好者绝对能从中找到共鸣，不容错过。,https://movie.douban.com/subject/2158222/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510517476.webp,
1463224,永远的三丁目的夕阳,8.8,42620,山崎贵,"吉冈秀隆, 堤真一, 药师丸博子, 小雪, 堀北真希",山崎贵,2005-11-05,"剧情, 家庭",日本,日语,133 分钟,在东京下野有一间叫铃木的汽车修理店，店主叫铃木则文（堤真一 饰），他与妻子友枝（药师丸博子 饰）、儿子一平生活幸福和睦。一天，他们迎来了从乡下到大城市工作的星野六子（堀北真希 饰）到店里打工，满心以为回到大公司工作的六子来到店里之后非常失望，但她还是很虚心的留下打工。期 间他则文对六子有过误会，但冰释前嫌之后4人成为了一家人。六子在圣诞节收到了铃木一家送的车票，她可以在新年期间回家，但她却哭着把票退给了铃木先生…… 铃木家对面住着一位怀才不遇的文人茶川（吉冈秀隆 饰），为三流杂志写儿童读物，附近酒馆老板娘广美（小雪 饰）拜托他收养孤儿淳之介，当知道淳之介是自己的忠实读者之后，茶川对之态度改变许多。广美也对他的慷慨产生了好感，怎料在结婚前广美突然出走了。淳之介十分想找回自己的母亲，此时有一个自称是他父亲的富翁想要接走淳之介，茶川虽然不舍却没有办法，绝望之际发现前方熟悉的身影……,https://movie.douban.com/subject/1463224/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517414566.webp,
4074292,凉宫春日的消失,9.1,39429,石原立也,"杉田智和, 平野绫, 茅原实里, 后藤邑子, 小野大辅",谷川流,2010-02-06,"喜剧, 科幻, 动画",日本,日语,162分钟,距圣诞节仅有8天时间，SOS团在凉宫春日的号召下，不出意料地策划了一场圣诞狂欢派对。但就在12月18日这天早晨，阿虚却发现周围的世界有了些许变化。1年9班消失不见，朝比奈学姐视其形同路人，甚至早已死去的朝仓也代替凉宫春日坐在了阿虚的后面，而春日则如同人间蒸发一般无人知晓。当他冲向SOS团的教室时，只看到了孤零零坐在角落里看书的长门有希，一向淡定自若、冷如冰霜的长门大神也变成了怯懦害羞的乖乖女。从前一日长门留下的蛛丝马迹中，阿虚判断出这个世界似乎被某人重组了一番。 此时的阿虚，握有连接两个绝然不同世界的钥匙，他面临着重大的选择……,https://movie.douban.com/subject/4074292/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2246432125.webp,
25984803,假如猫从世界上消失了,7.4,38624,永井聪,"佐藤健, 宫崎葵, 滨田岳, 奥野瑛太, 石井杏奈",川村元气,2016-05-14,"剧情, 奇幻",日本,日语,103分钟,年轻俊朗30岁的邮差（佐藤健 饰）被诊断脑部长有恶性肿瘤，仅剩下半年左右的生命了。在无助的时刻，自称魔鬼且和邮差长得一模一样的阿罗哈（佐藤健 饰）出现在邮差面前。他声称为邮差准备了一个延长生命的机会，只不过在魔鬼的法则中，有得必有失。假设邮差的生命延长一天，则世界上就会有某样东西消失。半信半疑的邮差接受了阿罗哈的建议，他先后消除了电话、电影和钟表。如电话的消失，让低头族从虚拟的世界中解放出来，使邮差有了隐隐的成就感。然而看似无关紧要的消失，却也带走了他最为看重的人和事。比如他的初恋女友（宫崎葵 饰）以及因电影而结缘的好友百视达（滨田岳 饰）。 最终，连邮差的爱猫高丽菜也面临消失的命运……,https://movie.douban.com/subject/25984803/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2324946184.webp,
26759819,命运之夜——天之杯Ⅱ：迷失之蝶,7.6,35772,须藤友德,"杉山纪彰, 下屋则子, 神谷浩史, 川澄绫子, 植田佳奈",奈须蘑菇,2019-07-12,"剧情, 动画, 奇幻",日本,日语,117分钟,本片改编自TYPE-MOON出品的文字冒险类游戏《Fate/stay night》，是该游戏最终路线“HF线”动画剧场版全三部作品中的第二章。通过女主角间桐樱的视角，讲述了御主和英灵为了得到可以实现一切愿望的圣杯而相互厮杀的一场战争。 时隔10年在冬木市爆发的这场“圣杯战争”中，因被称为“圣杯战争”御三家之一的间桐家的当家·间桐脏砚的参战而变得更畸形、扭曲和恶化。作为御主参战的卫宫士郎也在战斗中负伤还失去了英灵Saber，尽管如此士郎为了守护间桐樱，并没有从战斗中引身退出。而担心士郎身体的樱，自己也无法逃离魔法师的宿命……,https://movie.douban.com/subject/26759819/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561910374.webp,
30167974,浪客剑心 最终章 人诛篇,7.7,42553,大友启史,"佐藤健, 武井咲, 新田真剑佑, 青木崇高, 苍井优",大友启史,2021-04-23,"剧情, 动作, 冒险",日本,日语,138分钟,明治时代初期，挫败了志志雄一伙的阴谋之后，曾经的刽子手拔刀斋绯村剑心（佐藤健 饰）终于和阿薰（武井咲 饰）、左之助（青木崇高 饰）等朋友们迎来了短暂的和平时光。然而曾经那个混乱时代所种下的因，终究要在和平的土壤里开出血色之花。隆隆的炮声击碎了表面的宁静，一伙亡命狂徒向东京发起攻击。领头人名叫雪代缘（新田真剑佑 饰），他正是当年在剑心的面颊和心灵深处留下永久伤疤的雪代巴（有村架纯 饰）的弟弟。姐姐之死让雪代缘从此走向修罗的复仇之路。而剑心也不得不迎头而上，与内心的原罪做出一个了断…… 本片根据著名漫画家和月伸宏的同名原作改编。,https://movie.douban.com/subject/30167974/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2627551613.webp,
34430141,平家物语：犬王,8.0,42642,汤浅政明,"蔷薇园啊呜, 森山未来, 柄本佑, 津田健次郎, 松重丰",野木亚纪子,2023-04-07,"动画, 音乐, 奇幻",日本,日语,98分钟,出生于室町京都猿乐某个剧团的异形之子犬王（Avu-chan 配音），他被周围的人疏远、戴着遮住面容的葫芦面具。某天，犬王遇到了因诅咒而失明的少年琵琶法师友鱼（森山未来 配音），友鱼弹着琵琶的弦，犬王则踏步而歌。一瞬间，只有两个人的呼吸、只有两人的世界就此展开。犬王享受着壮烈的命运、用强有力的舞蹈开拓出自己人生，身旁的友鱼则探求诅咒的真相、拨弄琵琶与异界共鸣。他们两人成为了在乱世中生存下来的搭档，彼此的才能都得以展现，作为独一无二的艺人使得人们狂热。而在顶点，又有某些东西在等待着他们二人…… 影片改编自古川日出男的小说《平家物语 犬王之卷》。,https://movie.douban.com/subject/34430141/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889961302.webp,
26901234,老师！我可以喜欢你吗？,6.7,36780,三木孝浩,"生田斗真, 广濑铃, 龙星凉, 森川葵, 伊藤健太郎",河原和音,2017-10-28,"剧情, 爱情",日本,日语,113分钟,响（广濑铃 饰）答应帮助好友千草递情书给关矢老师（中村伦也 饰），哪知道在误打误撞之中将情书放在了伊藤老师（生田斗真 饰）的鞋柜里。伊藤老师是学校里出了名的冷面杀手，平日里看起来毫无感情，但响却在偶然之中发现了他热情善良的一面。实际上，伊藤也曾有过一段刻骨铭心的爱恋，但这段恋情结束的过于惨烈，让他对爱情彻底失去了信心。 响渐渐喜欢上了伊藤老师，她用自己的温柔和天真融化了伊藤老师内心里的坚冰，两人终于互诉衷肠开始了交往。然而，伊藤老师冷冰冰的态度还是让响常常处于不安之中，不仅如此，伊藤老师曾经的恋人美崎来到了响所在的学校成为了实习老师。,https://movie.douban.com/subject/26901234/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503127267.webp,
34906732,在京都小住,8.1,41524,吉见拓真,"木村文乃, 近藤正臣",横幕智裕,2019-12-29,"剧情, 家庭",日本,日语,74分钟,在东京生活的江东佳奈（木村文乃）为了照顾受伤的舅公只身来到了京都。在京都生活多年的舅公大贺茂（近藤正臣）给了外甥女一份自己精心手绘的地图方便她在京都出行。这幅地图记录了一个对父辈而言韵味十足，对年轻人而言新奇特别的京都。谈笑风生，闲情漫步，只有小住片刻才能感受到京都深处的风情。在不同的地方遇到不同的人，佳奈在舅公手绘地图的指引下，渐渐放下心中防备，融入京都。,https://movie.douban.com/subject/34906732/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2578681228.webp,
1300029,王尔德,7.8,38777,布莱恩·吉尔伯特,"斯蒂芬·弗雷, 裘德·洛, 瓦妮莎·雷德格雷夫, 詹妮弗·艾莉, 杰玛·琼斯",朱利安·米契,1997-09-01,"剧情, 同性, 传记, 历史",英国 / 日本 / 德国,英语 / 意大利语,118 分钟,根据十九世纪唯美主义先锋作家王尔德的真实经历改编。 王尔德（Stephen Fry 史蒂芬•弗莱饰）一生在诗歌、戏剧、童话、小说创作、文学批评上广泛涉猎，他谈吐幽默，作品充满机锋，英国首相丘吉尔曾说来生最愿倾心长谈的人便是王尔德。在当时的伦敦，王尔德几乎每部戏剧都在舞台上取得轰动效果，风头可谓一时无两。 可是，王尔德的文学生涯却在后来完全被毁掉，这一切都源于他和道格拉斯•波西伯爵（Jude Law 裘德洛饰）的一场相遇，王尔德不仅背负“鸡奸罪”入狱，蒙受名誉上的污点，家中所有也全部被拍卖，妻子只得带着两个儿子远走他乡，并给他们改姓。,https://movie.douban.com/subject/1300029/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1527574884.webp,
25790749,最完美的离婚 2014特别篇,9.1,42313,并木道子,"永山瑛太, 尾野真千子, 真木阳子, 绫野刚, 八千草薰",坂元裕二,2014-02-08,"剧情, 喜剧, 爱情",日本,日语,120分钟,纷纷扰扰的一年过去，滨崎光生（瑛太 饰）和星野结夏（尾野真千子 饰）这对孽缘鸳鸯终于决定重新走入婚姻殿堂。只不过在孩子的问题上，两人再度发生分歧，结夏愤而离家出走。另一边的上原家，新生命的到来增添了几多温馨。谁知谅（绫野刚 饰）偶然邂逅当初和他一同私奔的潮见薰（臼田麻美 饰），平静的内心再起波澜。全心全意照顾女儿的灯里（真木阳子 饰）敏锐察觉到丈夫的变化，她不禁为这样的爱情和婚姻深感懊恼。结夏打算随同爱慕自己的便当店老板黑部三德去北海道，正和薰谈判的灯里目击这一幕，连忙告知光生。 疾驰的列车上，三对男女面面相觑，他们的爱、婚姻和心，都需要得到一个答案……,https://movie.douban.com/subject/25790749/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2186872257.webp,
26615753,黑子的篮球·终极一战,6.3,15269,多田俊介,"小野贤章, 小野友树, 神谷浩史, 诹访部顺一, 木村良平",高木登,2018-08-24,"动画, 运动",日本,日语,91分钟,黑子哲也 及 火神大我 加入了诚凛高中篮球队。相对于有着绝佳球感的火神，黑子却是一名在场上“几乎没有存在感”的球员。但其实，黑子曾是篮球强校帝光国中篮球队的一员，曾与被称为“奇迹时代”的5位天才并肩战斗，以“梦幻的第6人”的称号活跃在篮球场上。“影”与“光”的二人搭档成为校队主力，带领诚凛高中成功打进了冬季选拔赛，并在选拔赛中击败其他拥有“奇迹时代”成员的各路强队，获得了全国冠军。 就在二人升上高二后的那个暑假末尾，由一批18岁左右的美国篮球天才组成的街球队伍“Jabberwock”来访日本，并与日本男篮国家队进行友谊赛。他们以压倒性的实力让日本队惨败，还嘲笑了他们一番。 此举激怒了诚凛高中篮球队教练丽子的父亲景虎。这位曾经的日本篮球国手决定集结黑子与火神，以及“奇迹时代”的其他成员，临时组建梦幻球队“VORPAL SWORDS”，誓言向“Jabberwock”复仇！ 一场最激烈的决战，就此打响!,https://movie.douban.com/subject/26615753/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531651342.webp,
3335464,交响情人梦 最终乐章 后篇,8.8,38278,武内英樹,"上野樹里, 玉木 宏",衛藤凛,2010-04-17,剧情,日本,日语,123分钟,为了更专注自己的音乐事业，千秋真一（玉木宏 饰）向野田惠（上野树里 饰）提出分居的请求，浪漫之都巴黎，这对情侣两地相隔。当然野田并不会感到特别无聊，奥山真澄（小出惠介 饰）和峰龙太郎（瑛太 饰）的造访为她带来诸多的乐趣。原来每三年一度针对小提琴和钢琴的坎托纳国际竞演会召开在即，峰特意来给分别多年的恋人三木清良（水川あさみ 饰）加油打气。观看演出时，当拉威尔的G大调钢琴协奏曲响起时，野田深受触动，遂决定报名参赛，却被教授拒绝。与此同时，当听说复归后的孙蕊（山田优 饰）邀请千秋共演时心情更是跌落谷底。为了帮她重整旗鼓，千秋带领野田展开连番特训…… 本片根据二之宫知子的原著漫画改编。,https://movie.douban.com/subject/3335464/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p559029535.webp,
1291569,大都会,8.1,37706,林太郎,"井元由香, 小林希唯, 冈田浩晖, 石田太郎, 富田耕生",大友克洋,2001-05-26,"科幻, 动画, 冒险",日本,英语 / 法语 / 德语 / 意大利语 / 西班牙语 / 日语 / 俄语,108 分钟,大都市梅陀宝丽斯，被称之为本时代进步象征的超级摩天大厦正在举行落成典礼。手握本市实权的RED先生（石田太郎 配音）台上演讲正酣，台下一名黑衣青年男子ROCK（冈田浩晖 配音）却在警备重重下公然拔枪杀人，群众一阵哗然骚乱。目睹此事的日本侦探伴俊作，携外甥剑一（小林桂 配音），开始进行全市的追凶调查。但是ROCK被判明只是射杀了机器人，凶手若无其事的离去了。 梅陀宝丽斯由先进的地上部分和颓败的地下部分构成二重结构的都市体系，在这个城市生存的人类中间，有从高度发达的机器人世界中受益，享受文明技术优越性的人，也有反之被机器人夺走工作无以糊口的人，还有要求让机器人同样享有人权自由的群众团体。随着调查的深入，实施的真相渐渐浮出水面，机器人和人类最终是一起平等生存，还是一起毁灭…… 本片改编自手冢治虫出版于1949年的同名漫画。,https://movie.douban.com/subject/1291569/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910832560.webp,
27147739,有熊谷守一在的地方,8.3,33495,冲田修一,"山崎努, 青木崇高, 吹越满, 林与一, 池谷伸枝",冲田修一,2018-04-10,"剧情, 喜剧, 传记",日本,日语,99分钟,故事发生在昭和49年的东京，在这里，居住着94岁高龄的画家熊谷守一（山崎努 饰）。熊谷守一和妻子秀子（树木希林 饰）拥有一个温馨的家，一条门廊，一片小院，足以让两人的日子过得有滋有味。每一天，熊谷守一都能够从自家后院的树木植被里感受到季节和时间的变迁，他和妻子都做已经参透了生活的奥义——那些生命里真正能够带来乐趣的元素，并非是钱可以买来的。 本以为这样惬意的日子没有尽头，可某一日，熊谷守一得知了自己家旁边即将盖一栋高耸入云的大楼的消息，大楼的影子将投射到他家的院子里，这也就意味着在那里生长的那些需要阳光的植物，都将面临死亡的下场。,https://movie.douban.com/subject/27147739/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2515102554.webp,
36245685,错过你的那些年,6.9,41439,藤井道人,"许光汉, 清原果耶, 张孝全, 道枝骏佑, 黑木华",藤井道人,2024-05-19,"剧情, 爱情",中国台湾 / 日本,日语 / 汉语普通话,124分钟,回首青春，这些年最不想错过的人，一直是你。可我这一次，真的错过你了。 影片以游记随笔《青春18×2 日本慢车流浪记》为原型。18年前，来自日本的背包客阿美（清原果耶 饰）来到了高中生吉米（许光汉 饰）打工的店中，两人在同一家店中一同工作度过了一个夏天。吉米渐渐对阿美产生好感，然而阿美将回到日本。面对无法整理心情的吉米，阿美提出了“一个约定”……时光流逝，回到老家的吉米发现了阿美18年前从日本寄来的明信片。初恋的记忆涌现，吉米乘上通往阿美的故乡的列车，开始了独自一人的日本之旅。,https://movie.douban.com/subject/36245685/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2907242201.webp,"爱情, 青春, 文艺, 成长"
1308685,烟花,8.3,37828,岩井俊二,"山崎裕太, 奥菜惠, 反田孝幸, 兰迪·黑文斯, 小桥贤儿",岩井俊二,1995-08-12,"剧情, 儿童",日本,日语,49分钟,小学生典道（山崎裕太）与佑价（反田孝幸）等同伴们就烟花升腾而起时是扁是圆展开争论，无果后，众人困惑起来，为了将困惑解决，他们决定趁夏季花火大会的机会去燃放烟花的灯塔上一探究竟。 典道和佑价同时暗恋的同学，早熟的少女奈砂（奥菜惠）因为父母离异怀起心事。一场在典道和佑价之间进行的五十米游泳比赛结束后，奈砂单约胜利者佑价陪她去看烟花，不想对方最终决定同大伙一起去灯塔。奈砂最终拉上比赛失败的典道上路，目的地却变成了火车站甚至更远的东京。,https://movie.douban.com/subject/1308685/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505448947.webp,
1303917,阴阳师,7.8,40061,泷田洋二郎,"野村万斋, 伊藤英明, 今井绘理子, 小泉今日子 Kyôko Koizumi, 真田广之",福田靖,2001-10-06,"剧情, 动作, 恐怖, 奇幻",日本,日语,112 分钟,公元794年，日本桓武天皇时期，京都长冈被其胞弟早良亲王怨灵诅咒，天灾人祸不断。桓武天皇被迫迁都平安京，由此开启四百年平安时代序幕。彼时权贵内部斗争激烈，人民生活疾苦，世间因此怨灵丛生，人、鬼与怪物屏息同栖。隶属于宫廷阴阳寮的阴阳师们，作为平衡天、地、人、鬼间矛盾的存在，自此活跃在历史舞台上，其中最为耀眼的便是身世成谜的安倍晴明（野村万斋 饰）。右近卫中将源博雅（伊藤英明 饰）受托拜访安倍晴明，被所目睹的奇异景象及晴明的个人魅力深深折服；晴明亦被博雅正直的品德吸引。故事便从两人宿命相识，结下珍贵情谊开始。 宫廷内近来异事频发。左大臣藤原师辅之女诞下敦平亲王，婴儿降世却身负诅咒。晴明招来蜜虫（今井绘理子 饰）和神秘女子青音（小泉今日子 饰），与博雅一同化解恶咒，却反遭诬陷。原来一切皆是阴阳头道尊（真田广之 饰）所为。他利用左右大臣间矛盾与后妃间争宠频生事端，更欲召唤出150年前的最强怨灵早良亲王，将平安京彻底颠覆…… 影片根据梦枕貘《阴阳师》系列小说改编。,https://movie.douban.com/subject/1303917/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1001267362.webp,
3612790,鲁邦三世VS名侦探柯南,7.6,32148,龟垣一,"栗田贯一, 小林清志, 井上真树夫, 增山江威子, 纳谷悟朗",前川淳,2009-03-27,"动画, 悬疑",日本,日语,105分钟,君主制国家威斯帕尼亚王国因发现奇妙的矿石而引起世界关注，然而此时却发生悲惨事件，该国女王萨克拉•阿尔蒂亚和王子吉尔•加乌尔突发意外身亡。公主米拉•朱丽叶拒绝继承王位，与此同时国内也掀起反对米拉合要求取消君主制的狂潮。在这种纷乱的情况下，米拉和奇斯伯爵出访日本。在公主的欢迎宴会上，米兰险遭暗算，无法忍受这一切的她偷偷逃了出去，却在日本街头遭遇与自己长相一样的小兰，渴望正常人生活的米拉于是和小兰互换了身份。倍感蹊跷的柯南偷偷展开调查，而另一方面，大盗鲁邦三世潜入威斯帕尼亚企图偷窃该国世代相传的钻石王冠。事态变得混乱起来…… 本片为日本电视台开播55周年和读卖电视台开播50周年共同纪念作品。,https://movie.douban.com/subject/3612790/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2200294397.webp,
11615927,银魂剧场版：完结篇 直到永远的万事屋,9.3,37983,藤田阳一,"杉田智和, 阪口大助, 钉宫理惠, 矶部勉, 山寺宏一",大和屋晓,2013-07-06,"剧情, 动画",日本,日语,110分钟,银魂完结篇即将上演，坂田银时（杉田智和 配音）在影院抓住一个盗录的电影小偷，谁知刺眼的白光之后，他却被带到一个颇有些陌生的世界。不远处的江户，曾经的繁华早已不再，高楼大厦已变成没有人居住的废墟。原来此刻银时正身处五年后的未来，过去的岁月里，名为“白诅”的神秘病毒恣意蔓延，导致世界濒临毁灭边缘。他在荒芜的街道见到了飒爽英姿的志村新八（阪口大助 配音）和武功高强的神乐（钉宫理惠 配音）。似乎未来世界的银时当初为调查白诅而意外死亡，新八与神乐继承了他和万事屋的遗址，与一切恶徒作战。 化名阿珍的银时回到破败的街道和朋友们身边，此时他仿佛背负起改变黑色未来的重大使命……,https://movie.douban.com/subject/11615927/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2258024316.webp,
